WORD	SAMPA	POS	PRON_VARIANT	IS_COMPOUND	COMPOUND_ATTR	HAS_PREFIX	LANG	IS_VALIDATED	COMMENT
útbúin	u t_h p u I n	n	north_clear	true	none	false	IS	true	""
útbúin	u t p u I n	n	standard_clear	true	none	false	IS	true	""
útbúið	u t_h p u I D	lo	north_clear	true	none	false	IS	true	
útbúið	u t_h p u I D	so	north_clear	true	none	false	IS	true	
útbúið	u: t p u I D	lo	standard_clear	true	none	false	IS	true	
útbúið	u: t p u I D	so	standard_clear	true	none	false	IS	true	
útdráttur	u: t r au h t Y r	n	all	true	none	false	IS	true	
útflutning	u: t f l Y h t n i N k	n	all	true	head	false	IS	true	
útflutningi	u: t f l Y h t n i J c I	n	all	true	head	false	IS	true	
útflutnings	u: t f l Y h t n I N s	n	all	true	both	false	IS	true	
útflutningsverðmæti	u: t f l Y h t n I N s v E r D m ai t I	n	standard_clear	true	none	false	IS	true	""
útflutningur	u: t f l Y h t n i N k Y r	n	all	true	head	false	IS	true	
útflytjendur	u: t f l I t j E n t Y r	n	all	true	none	false	IS	true	
útfæra	u: t f ai r a	so	all	true	none	false	IS	true	
útfærsla	u: t f ai r_0 s t l a	n	standard_clear	true	head	false	IS	true	
útfærsla	u: t f ai s t l a	n	standard_cas	true	head	false	IS	true	
útfærslu	u: t f ai r_0 s t l Y	n	standard_clear	true	both	false	IS	true	
útfærslu	u: t f ai s t l Y	n	standard_cas	true	both	false	IS	true	
útfærslur	u: t f ai r_0 s t l Y r	n	standard_clear	true	head	false	IS	true	""
útför	u: t f 9 r	n	all	true	head	false	IS	true	
útgefanda	u: t c E v a n t a	n	all	true	head	false	IS	true	
útgefandi	u: t c E v a n t I	n	all	true	head	false	IS	true	
útgefandi	u: t c E v a n t I	so	all	true	head	false	IS	true	
útgefendur	u: t c E v E n t Y r	n	all	true	head	false	IS	true	""
útgefin	u t c E v I n	n	all	true	head	false	IS	true	""
útgefinni	u t c E v I n I	n	all	true	head	false	IS	true	""
útgefið	u: t c E v I D	n	all	true	head	false	IS	true	""
útgefnum	u t c E p n Y m	n	all	true	none	false	IS	true	""
útgerð	u: t c E r D	lo	standard_clear	true	head	false	IS	true	
útgerð	u: t c E r D	n	standard_clear	true	head	false	IS	true	
útgerð	u: t c E r D	so	standard_clear	true	head	false	IS	true	
útgerð	u: t_h c E r D	lo	north_clear	true	head	false	IS	true	
útgerð	u: t_h c E r D	n	north_clear	true	head	false	IS	true	
útgerð	u: t_h c E r D	so	north_clear	true	head	false	IS	true	
útgerða	u t c E r D a	n	all	true	head	false	IS	true	""
útgerðar	u t c E r D a r	n	all	true	modifier	false	IS	true	""
útgerðarflokki	u: t c E r D a r_0 f l O h c I	n	all	true	none	false	IS	true	
útgerðarinnar	u: t c E r D a r I n a r	n	standard_clear	true	head	false	IS	true	
útgerðarinnar	u: t_h c E r D a r I n a r	n	north_clear	true	head	false	IS	true	
útgerðarmanna	u t c E r D a r m a n a	n	all	true	none	false	IS	true	""
útgerðarmaður	u t c E r D a r m a D Y r	n	all	true	none	false	IS	true	""
útgerðarmenn	u: t c E r D a r m E n	n	all	true	head	false	IS	true	
útgerðin	u t c E r D I n	n	standard_clear	true	head	false	IS	true	
útgerðin	u t_h c E r D I n	n	north_clear	true	head	false	IS	true	
útgerðina	u t c E r D I n a	n	all	true	head	false	IS	true	""
útgerðinni	u t c E r D I n I	n	all	true	head	false	IS	true	""
útgerðir	u t c E r D I r	n	all	true	head	false	IS	true	""
útgjalda	u: t c a l t a	n	all	true	both	false	IS	true	
útgjöld	u: t c 9 l t	n	all	true	head	false	IS	true	""
útgjöldin	u: t c 9 l t I n	n	standard_clear	true	head	false	IS	true	""
útgjöldum	u t c 9 l t Y m	n	all	true	head	false	IS	true	""
útgáfa	u: t k au v a	n	standard_clear	true	head	false	IS	true	
útgáfa	u: t k au a	n	standard_cas	true	head	false	IS	true	
útgáfan	u: t k au v a n	n	standard_clear	true	head	false	IS	true	
útgáfan	u: t k au a n	n	standard_cas	true	head	false	IS	true	
útgáfu	u: t k au Y	n	standard_cas	true	both	false	IS	true	
útgáfu	u: t k au v Y	n	standard_clear	true	both	false	IS	true	
útgáfum	u: t k au Y m	n	standard_cas	true	head	false	IS	true	""
útgáfum	u: t k au v Y m	n	standard_clear	true	head	false	IS	true	""
útgáfuna	u t k au Y n a	n	standard_cas	true	head	false	IS	true	""
útgáfuna	u t k au v Y n a	n	standard_clear	true	head	false	IS	true	""
útgáfunni	u t k au Y n I	n	standard_cas	true	head	false	IS	true	""
útgáfunni	u t k au v Y n I	n	standard_clear	true	head	false	IS	true	""
útgáfur	u: t k au v Y r	n	standard_clear	true	head	false	IS	true	
útgáfur	u: t k au Y r	n	standard_cas	true	head	false	IS	true	
útgöngu	u t k 9i N k Y	n	all	true	modifier	false	IS	true	""
úthald	u: t h a l t	n	all	true	none	false	IS	true	""
úthellt	u: t h E l_0 t	so	all	false	none	false	IS	true	
úthluta	u: t l_0 Y t a	so	standard_clear	true	head	false	IS	true	
úthluta	u: t l_0 Y t_h a	so	north_clear	true	head	false	IS	true	
úthlutað	u t l_0 Y t a D	n	standard_clear	true	none	false	IS	true	""
úthlutað	u t l_0 Y t_h a D	n	north_clear	true	none	false	IS	true	""
úthlutun	u: t l_0 Y t Y n	n	standard_clear	true	head	false	IS	true	""
úthlutun	u: t l_0 Y t_h Y n	n	north_clear	true	head	false	IS	true	""
úthlutunar	u: t l_0 Y t Y n a r	n	standard_clear	true	both	false	IS	true	""
úthlutunar	u: t l_0 Y t_h Y n a r	n	north_clear	true	both	false	IS	true	""
úthverfi	u: t k_h v E r v I	n	standard_clear	true	head	false	IS	true	""
úthverfi	u: t x E r v I	n	south_clear	true	head	false	IS	true	""
úti	u: t I	ao	standard_clear	false	modifier	false	IS	true	
úti	u: t I	n	standard_clear	false	modifier	false	IS	true	
úti	u: t_h I	ao	north_clear	false	modifier	false	IS	true	
úti	u: t_h I	n	north_clear	false	modifier	false	IS	true	
útibú	u: t I p u	n	standard_clear	true	head	false	IS	true	
útibú	u: t_h I p u	n	north_clear	true	head	false	IS	true	
útibúum	u: t I p u Y m	n	standard_clear	true	head	false	IS	true	""
útiloka	u: t I l O k a	so	standard_clear	true	none	false	IS	true	
útiloka	u: t_h I l O k_h a	so	north_clear	true	none	false	IS	true	
útilokar	u: t I l O k a r	so	standard_clear	true	none	false	IS	true	
útilokar	u: t_h I l O k_h a r	so	north_clear	true	none	false	IS	true	
útilokað	u: t I l O k a D	n	standard_clear	true	none	false	IS	true	""
útisigur	u: t I s I G Y r	n	standard_clear	true	none	false	IS	true	
útisigur	u: t_h I s I G Y r	n	north_clear	true	none	false	IS	true	
útistandandi	u: t I s t a n t a n t I	n	standard_clear	true	none	false	IS	true	""
útivelli	u: t I v E t l I	n	standard_clear	true	none	false	IS	true	""
útivist	u: t I v I s t	n	standard_clear	true	head	false	IS	true	
útivist	u: t_h I v I s t	n	north_clear	true	head	false	IS	true	
útivistar	u: t_h I v I s t a r	n	north_clear	true	both	false	IS	true	""
útivistar	u: t I v I s t a r	n	standard_clear	true	both	false	IS	true	""
útivistarsvæði	u: t I v I s t a r_0 s v ai D I	n	standard_clear	true	none	false	IS	true	""
útjaskaða	u: t j a s k a D a	lo	standard_clear	true	none	false	IS	true	
útjaskaða	u: t j a s k a D a	so	standard_clear	true	none	false	IS	true	
útjaskaða	u: t_h j a s k a D a	lo	north_clear	true	none	false	IS	true	
útjaskaða	u: t_h j a s k a D a	so	north_clear	true	none	false	IS	true	
útjaðar	u: t j a D a r	n	standard_clear	true	head	false	IS	true	
útjaðar	u: t_h j a D a r	n	north_clear	true	head	false	IS	true	
útjaðri	u: t j a D r I	n	standard_clear	true	head	false	IS	true	
útjaðri	u: t_h j a D r I	n	north_clear	true	head	false	IS	true	
útkoman	u t k_h O m a n	n	all	true	head	false	IS	true	""
útkomu	u t k_h O m Y	n	all	true	modifier	false	IS	true	""
útkomuna	u: t k_h O m Y n a	n	standard_clear	true	head	false	IS	true	""
útköll	u: t k_h 9 t l_0	n	all	true	head	false	IS	true	""
útlanda	u: t l a n t a	n	all	true	modifier	false	IS	true	
útlegð	u t l E G D	n	all	true	none	false	IS	true	""
útleigu	u t l ei G Y	n	all	true	both	false	IS	true	
útlendinga	u: t l E n t i N k a	n	all	true	modifier	false	IS	true	""
útlendingar	u t l E n t i N k a r	n	all	true	none	false	IS	true	
útlendingastofnun	u: t l E n t i N k a s t O p n Y n	n	all	true	none	false	IS	true	
útlendingastofnunar	u t l E n t i N k a s t O p n Y n a r	n	standard_clear	true	none	false	IS	true	
útlendingastofnunar	u t_h l E n t i N k a s t O p n Y n a r	n	north_clear	true	none	false	IS	true	
útlendingum	u t l E n t i N k Y m	n	all	true	none	false	IS	true	
útlendingur	u: t l E n t i N k Y r	n	all	true	none	false	IS	true	""
útlit	u: t l I t	n	standard_clear	true	head	false	IS	true	
útlit	u: t l I t_h	n	north_clear	true	head	false	IS	true	
útliti	u: t l I t I	n	standard_clear	true	head	false	IS	true	
útliti	u: t l I t_h I	n	north_clear	true	head	false	IS	true	
útlitið	u: t l I t I D	n	standard_clear	true	head	false	IS	true	
útlitið	u: t l I t_h I D	n	north_clear	true	head	false	IS	true	
útlán	u: t l au n	n	all	true	head	false	IS	true	
útlána	u: t l au n a	n	standard_clear	true	both	false	IS	true	
útlána	u: t_h l au n a	n	north_clear	true	both	false	IS	true	
útlánum	u t l au n Y m	n	all	true	none	false	IS	true	""
útlönd	u: t l 9 n t	n	all	true	none	false	IS	true	
útlöndum	u: t l 9 n t Y m	n	all	true	none	false	IS	true	
útnefndur	u t n E m t Y r	so	all	true	none	false	IS	true	
útreikning	u: t r ei h k n i N k	n	standard_clear	true	head	false	IS	true	
útreikning	u: t_h r ei h k n i N k	n	north_clear	true	head	false	IS	true	
útreikninga	u: t r ei h k n i N k a	n	standard_clear	true	head	false	IS	true	
útreikninga	u: t_h r ei h k n i N k a	n	north_clear	true	head	false	IS	true	
útreikningar	u: t r ei h k n i N k a r	n	standard_clear	true	head	false	IS	true	
útreikningar	u: t_h r ei h k n i N k a r	n	north_clear	true	head	false	IS	true	
útreikningi	u: t r ei h k n i J c I	n	standard_clear	true	head	false	IS	true	""
útreikningum	u: t r ei h k n i N k Y m	n	standard_clear	true	head	false	IS	true	
útreikningum	u: t_h r ei h k n i N k Y m	n	north_clear	true	head	false	IS	true	
útrás	u: t r au s	n	standard_clear	true	head	false	IS	true	
útrás	u: t_h r au s	n	north_clear	true	head	false	IS	true	
útrýma	u: t r i m a	n	standard_clear	true	none	false	IS	true	
útrýma	u: t r i m a	so	standard_clear	true	none	false	IS	true	
útrýma	u: t_h r i m a	n	north_clear	true	none	false	IS	true	
útrýma	u: t_h r i m a	so	north_clear	true	none	false	IS	true	
útrýmingarhættu	u: t r i m i N k a r_0 h ai h t Y	n	standard_clear	true	none	false	IS	true	""
útsaumur	u: t s 9i m Y r	n	all	true	none	false	IS	true	
útsending	u t s E n t i N k	n	all	true	head	false	IS	true	""
útsendingar	u t s E n t i N k a r	n	all	true	both	false	IS	true	
útsendingu	u: t s E n t i N k Y	n	all	true	head	false	IS	true	""
útsetja	u: t s E t j a	so	all	true	none	false	IS	true	
útskrifast	u: t s k r I v a s t	so	all	true	none	false	IS	true	
útskrifaðist	u: t s k r I v a D I s t	n	all	true	none	false	IS	true	""
útskrift	u: t s k r I f t	n	standard_clear	true	head	false	IS	true	
útskrift	u: t_h s k r I f t	n	north_clear	true	head	false	IS	true	
útskýra	u: t s c i r a	so	all	true	none	false	IS	true	
útskýringar	u t s c i r i N k a r	n	all	true	both	false	IS	true	""
útskýrir	u: t s c i r I r	n	all	true	none	false	IS	true	""
útskýrt	u: t s c i r_0 t	so	all	false	none	false	IS	true	
útskýrði	u: t s c i r D I	n	all	true	none	false	IS	true	""
útspil	u: t s p I l	n	standard_clear	true	none	false	IS	true	""
útsvar	u t s v a r	n	all	true	head	false	IS	true	
útsýni	u: t s i n I	n	all	true	none	false	IS	true	
úttektir	u t_h E x t I r	n	all	true	none	false	IS	true	Óviss
útundan	u: t Y n t a n	n	standard_clear	true	none	false	IS	true	""
útvarp	u: t v a r_0 p	n	standard_clear	true	head	false	IS	true	
útvarp	u: t_h v a r_0 p	n	north_clear	true	head	false	IS	true	
útvarpi	u: t v a r_0 p I	n	standard_clear	true	head	false	IS	true	
útvarpi	u: t v a r_0 p I	so	standard_clear	true	head	false	IS	true	
útvarpi	u: t_h v a r_0 p I	n	north_clear	true	head	false	IS	true	
útvarpi	u: t_h v a r_0 p I	so	north_clear	true	head	false	IS	true	
útvarpinu	u: t v a r_0 p I n Y	n	standard_clear	true	head	false	IS	true	
útvarpinu	u: t_h v a r_0 p I n Y	n	north_clear	true	head	false	IS	true	
útvarpið	u: t v a r_0 p I D	n	standard_clear	true	head	false	IS	true	
útvarpið	u: t v a r_0 p I D	so	standard_clear	true	head	false	IS	true	
útvarpið	u: t_h v a r_0 p I D	n	north_clear	true	head	false	IS	true	
útvarpið	u: t_h v a r_0 p I D	so	north_clear	true	head	false	IS	true	
útvarps	u: t v a r_0 p s	n	standard_clear	true	both	false	IS	true	
útvarps	u: t v a r_0 s	n	standard_cas	true	both	false	IS	true	
útvarps	u: t_h v a r_0 p s	n	north_clear	true	both	false	IS	true	
útvarpsdagbókin	u: t v a r_0 p s t a G p ou c I n	n	standard_clear	true	none	false	IS	true	
útvarpsdagbókin	u: t v a r_0 s t a G p ou c I n	n	standard_cas	true	none	false	IS	true	
útvarpsdagbókin	u: t_h v a r_0 p s t a G p ou c_h I n	n	north_clear	true	none	false	IS	true	
útvarpsgeislunin	u: t v a r_0 p s c ei s t l Y n I n	n	standard_clear	true	none	false	IS	true	
útvarpsgeislunin	u: t v a r_0 s c ei s t l Y n I n	n	standard_cas	true	none	false	IS	true	
útvarpsgeislunin	u: t_h v a r_0 p s c ei s t l Y n I n	n	north_clear	true	none	false	IS	true	
útvarpshausar	u: t v a r_0 p s h 9i s a r	n	standard_clear	true	none	false	IS	true	
útvarpshausar	u: t v a r_0 s h 9i s a r	n	standard_cas	true	none	false	IS	true	
útvarpshausar	u: t_h v a r_0 p s h 9i s a r	n	north_clear	true	none	false	IS	true	
útvarpsins	u: t v a r_0 p s I n s	n	standard_clear	true	head	false	IS	true	
útvarpsins	u: t_h v a r_0 p s I n s	n	north_clear	true	head	false	IS	true	""
útvarpsleikhúsið	u: t v a r_0 p s t l ei k h u s I D	ns	standard_clear	true	none	false	IS	true	
útvarpsleikhúsið	u: t v a r_0 s t l ei k h u s I D	ns	standard_cas	true	none	false	IS	true	
útvarpsleikhúsið	u: t_h v a r_0 p s t l ei k h u s I D	ns	north_clear	true	none	false	IS	true	
útvarpslögum	u: t v a r_0 p s t l 9 G Y m	n	standard_clear	true	none	false	IS	true	
útvarpslögum	u: t v a r_0 s t l 9 G Y m	n	standard_cas	true	none	false	IS	true	
útvarpslögum	u: t_h v a r_0 p s t l 9 G Y m	n	north_clear	true	none	false	IS	true	
útvarpsmaður	u: t v a r_0 p s m a D Y r	n	standard_clear	true	none	false	IS	true	
útvarpsmaður	u: t v a r_0 s m a D Y r	n	standard_cas	true	none	false	IS	true	
útvarpsmaður	u: t_h v a r_0 p s m a D Y r	n	north_clear	true	none	false	IS	true	
útvarpsráðs	u: t v a r_0 p s r au D s	n	standard_clear	true	none	false	IS	true	
útvarpsráðs	u: t v a r_0 s r au D s	n	standard_cas	true	none	false	IS	true	
útvarpsráðs	u: t_h v a r_0 p s r au D s	n	north_clear	true	none	false	IS	true	
útvarpssagan	u: t v a r_0 p s a G a n	n	standard_clear	true	none	false	IS	true	
útvarpssagan	u: t v a r_0 s a G a n	n	standard_cas	true	none	false	IS	true	
útvarpssagan	u: t_h v a r_0 p s a G a n	n	north_clear	true	none	false	IS	true	
útvarpssendar	u: t v a r_0 p s E n t a r	n	standard_clear	true	none	false	IS	true	
útvarpssendar	u: t v a r_0 s E n t a r	n	standard_cas	true	none	false	IS	true	
útvarpssendar	u: t_h v a r_0 p s E n t a r	n	north_clear	true	none	false	IS	true	
útvarpsstjóra	u: t v a r_0 p s t j ou r a	n	standard_clear	true	none	false	IS	true	
útvarpsstjóra	u: t v a r_0 s t j ou r a	n	standard_cas	true	none	false	IS	true	
útvarpsstjóra	u: t_h v a r_0 p s t j ou r a	n	north_clear	true	none	false	IS	true	
útvarpsstjóri	u: t v a r_0 p s t j ou r I	n	standard_clear	true	none	false	IS	true	
útvarpsstjóri	u: t v a r_0 s t j ou r I	n	standard_cas	true	none	false	IS	true	
útvarpsstjóri	u: t_h v a r_0 p s t j ou r I	n	north_clear	true	none	false	IS	true	
útvarpsstöðvar	u: t v a r_0 p s t 9 D v a r	n	standard_clear	true	none	false	IS	true	
útvarpsstöðvar	u: t v a r_0 s t 9 D v a r	n	standard_cas	true	none	false	IS	true	
útvarpsstöðvar	u: t_h v a r_0 p s t 9 D v a r	n	north_clear	true	none	false	IS	true	
útvarpstæki	u: t v a r_0 p s t_h ai c I	n	standard_clear	true	head	false	IS	true	
útvarpstæki	u: t v a r_0 s t_h ai c I	n	standard_cas	true	head	false	IS	true	
útvarpstæki	u: t_h v a r_0 p s t_h ai c_h I	n	north_clear	true	head	false	IS	true	
útvarpstækinu	u: t v a r_0 p s t_h ai c I n Y	n	standard_clear	true	head	false	IS	true	
útvarpstækinu	u: t v a r_0 s t_h ai c I n Y	n	standard_cas	true	head	false	IS	true	
útvarpstækinu	u: t_h v a r_0 p s t_h ai c_h I n Y	n	north_clear	true	head	false	IS	true	
útvarpsviðtali	u: t v a r_0 p s v I D t_h a l I	n	standard_clear	true	none	false	IS	true	
útvarpsviðtali	u: t v a r_0 s v I D t_h a l I	n	standard_cas	true	none	false	IS	true	
útvarpsviðtali	u: t_h v a r_0 p s v I D t_h a l I	n	north_clear	true	none	false	IS	true	
útvarpsþætti	u: t v a r_0 p s T ai h t I	n	standard_clear	true	head	false	IS	true	
útvarpsþætti	u: t v a r_0 s T ai h t I	n	standard_cas	true	head	false	IS	true	
útvarpsþætti	u: t_h v a r_0 p s T ai h t I	n	north_clear	true	head	false	IS	true	
útvega	u: t v E G a	n	standard_clear	true	none	false	IS	true	""
útvegað	u: t v E G a D	n	standard_clear	true	none	false	IS	true	""
útvegaði	u: t v E G a D I	so	standard_clear	true	none	false	IS	true	
útvegaði	u: t_h v E G a D I	so	north_clear	true	none	false	IS	true	
útvegsmanna	u: t v E x s m a n a	n	standard_clear	true	both	false	IS	true	
útvegsmanna	u: t_h v E x s m a n a	n	north_clear	true	both	false	IS	true	
útvegsmenn	u: t v E x s m E n	n	standard_clear	true	none	false	IS	true	""
úði	u: D I	n	all	false	head	false	IS	true	
úði	u: D I	so	all	false	head	false	IS	true	
ýja	i: j a	n	all	false	none	false	IS	true	
ýja	i: j a	so	all	false	none	false	IS	true	
ýlfrandi	i l r a n t I	so	standard_cas	false	none	false	IS	true	
ýlfrandi	i l v r a n t I	so	standard_clear	false	none	false	IS	true	
ýlfruðu	i l r Y D Y	so	standard_cas	false	none	false	IS	true	
ýlfruðu	i l v r Y D Y	so	standard_clear	false	none	false	IS	true	
ýmir	i: m I r	n	all	false	none	false	IS	true	""
ýmis	i: m I s	fn	all	false	none	false	IS	true	
ýmis	i: m I s	ns	all	false	none	false	IS	true	
ýmiskonar	i: m I s k_h O n a r	n	all	true	none	false	IS	true	""
ýmislegt	i: m I s t l E x t	lo	all	false	none	false	IS	true	
ýmiss	i: m I s	fn	all	false	none	false	IS	true	
ýmissa	i: m I s a	n	all	false	none	false	IS	true	""
ýmist	i: m I s t	n	all	false	none	false	IS	true	""
ýmsa	i m s a	n	all	false	none	false	IS	true	""
ýmsan	i m s a n	fn	all	false	none	false	IS	true	
ýmsar	i m s a r	fn	all	false	none	false	IS	true	
ýmsir	i m s I r	fn	all	false	none	false	IS	true	
ýmsu	i m s Y	fn	all	false	none	false	IS	true	
ýmsum	i m s Y m	fn	all	false	none	false	IS	true	
ýsa	i: s a	n	all	false	head	false	IS	true	
ýsu	i: s Y	n	all	false	both	false	IS	true	
ýta	i: t a	n	standard_clear	false	head	false	IS	true	
ýta	i: t a	so	standard_clear	false	head	false	IS	true	
ýta	i: t_h a	n	north_clear	false	head	false	IS	true	
ýta	i: t_h a	so	north_clear	false	head	false	IS	true	
ýtir	i: t I r	n	standard_clear	false	none	false	IS	true	
ýtir	i: t I r	so	standard_clear	false	none	false	IS	true	
ýtir	i: t_h I r	n	north_clear	false	none	false	IS	true	
ýtir	i: t_h I r	so	north_clear	false	none	false	IS	true	
ýtrasta	i: t r a s t a	n	standard_clear	false	none	false	IS	true	""
ýtrustu	i: t r Y s t Y	n	standard_clear	false	none	false	IS	true	""
ýtt	i h t	so	all	false	none	false	IS	true	
ýtti	i h t I	so	all	false	none	false	IS	true	
þagga	T a k a	n	all	false	none	false	IS	true	""
þagnarskyldu	T a k n a r_0 s c I l t Y	n	all	true	none	false	IS	true	""
þak	T a: k	n	standard_clear	false	both	false	IS	true	
þak	T a: k_h	n	north_clear	false	both	false	IS	true	
þaki	T a c I	n	standard_clear	false	head	false	IS	true	
þaki	T a: c_h I	n	north_clear	false	head	false	IS	true	
þakinu	T a: c I n Y	n	standard_clear	false	head	false	IS	true	""
þakið	T a: c I D	n	standard_clear	false	head	false	IS	true	""
þakka	T a h k a	n	all	false	none	false	IS	true	
þakka	T a h k a	so	all	false	none	false	IS	true	
þakkar	T a h k a r	n	all	false	both	false	IS	true	
þakkar	T a h k a r	so	all	false	both	false	IS	true	
þakkað	T a h k a D	n	all	false	none	false	IS	true	""
þakkaði	T a h k a D I	so	all	false	head	false	IS	true	
þakkir	T a h c I r	n	all	false	head	false	IS	true	""
þakklát	T a h k l au t	n	standard_clear	true	head	false	IS	true	""
þakklátur	T a h k l au t Y r	lo	standard_clear	false	none	false	IS	true	
þakklátur	T a h k l au t_h Y r	lo	north_clear	false	none	false	IS	true	
þakklæti	T a h k l ai t I	n	standard_clear	true	head	false	IS	true	""
